data,label,X,Y,Z,Classification
An increase in cooling failure leads to more security breach during facility shutdown.,No,cooling failure,security breach,facility shutdown,B_A
An increase in inspection failure leads to more container hold and an increase in cargo backlog leads to more container hold.,Yes,inspection failure,cargo backlog,container hold,B_A
An increase in operator error leads to more transformer fire during power blackout.,No,operator error,transformer fire,power blackout,B_A
An increase in laboratory spill leads to more lab shutdown and an increase in ventilation failure leads to more lab shutdown.,Yes,laboratory spill,ventilation failure,lab shutdown,B_A
An increase in union strike leads to more fuel shortage during delivery delay.,No,union strike,fuel shortage,delivery delay,B_A
An increase in seat shortage leads to more boarding delay and an increase in security screening leads to more boarding delay.,Yes,seat shortage,security screening,boarding delay,B_A
An increase in icy road leads to more bald tire during car slide.,No,icy road,bald tire,car slide,B_A
An increase in budget freeze leads to more project halt and an increase in safety violation leads to more project halt.,Yes,budget freeze,safety violation,project halt,B_A
An increase in phishing report leads to more audit finding during security review.,No,phishing report,audit finding,security review,B_A
An increase in storm warning leads to more transit suspension and an increase in bridge collapse leads to more transit suspension.,Yes,storm warning,bridge collapse,transit suspension,B_A
An increase in electrical fire leads to more structural crack during site closure.,No,electrical fire,structural crack,site closure,B_A
An increase in water contamination leads to more water advisory and an increase in pump failure leads to more water advisory.,Yes,water contamination,pump failure,water advisory,B_A
An increase in memory leak leads to more driver conflict during app crash.,No,memory leak,driver conflict,app crash,B_A
An increase in customs strike leads to more border delay and an increase in paperwork error leads to more border delay.,Yes,customs strike,paperwork error,border delay,B_A
An increase in late bus leads to more slow walk during work delay.,No,late bus,slow walk,work delay,B_A
An increase in smoke puff leads to more air grey and an increase in dust cloud leads to more air grey.,Yes,smoke puff,dust cloud,air grey,B_A
An increase in heatwave warning leads to more transformer repair during power shutdown.,No,heatwave warning,transformer repair,power shutdown,B_A
An increase in gas low leads to more trip delay and an increase in tire soft leads to more trip delay.,Yes,gas low,tire soft,trip delay,B_A
An increase in runway icing leads to more aircraft repair during flight delay.,No,runway icing,aircraft repair,flight delay,B_A
An increase in software outage leads to more clinic backlog and an increase in flu outbreak leads to more clinic backlog.,Yes,software outage,flu outbreak,clinic backlog,B_A
An increase in weather advisory leads to more security incident during safety briefing.,No,weather advisory,security incident,safety briefing,B_A
An increase in budget revision leads to more staff briefing and an increase in weather advisory leads to more staff briefing.,Yes,budget revision,weather advisory,staff briefing,B_A
An increase in shipping delay leads to more quality audit during order hold.,No,shipping delay,quality audit,order hold,B_A
An increase in structural crack leads to more site shutdown and an increase in permit suspension leads to more site shutdown.,Yes,structural crack,permit suspension,site shutdown,B_A
An increase in requirement change leads to more hardware shortage during project delay.,No,requirement change,hardware shortage,project delay,B_A
An increase in utility repair leads to more street closure and an increase in parade permit leads to more street closure.,Yes,utility repair,parade permit,street closure,B_A
An increase in security threat leads to more chemical spill during evacuation order.,No,security threat,chemical spill,evacuation order,B_A
An increase in cable theft leads to more service outage and an increase in router failure leads to more service outage.,Yes,cable theft,router failure,service outage,B_A
An increase in heavy box leads to more weak tape during box split.,No,heavy box,weak tape,box split,B_A
An increase in bank outage leads to more payment hold and an increase in fraud review leads to more payment hold.,Yes,bank outage,fraud review,payment hold,B_A
An increase in fraud allegation leads to more contract dispute during court hearing.,No,fraud allegation,contract dispute,court hearing,B_A
An increase in wind advisory leads to more ferry cancellation and an increase in engine failure leads to more ferry cancellation.,Yes,wind advisory,engine failure,ferry cancellation,B_A
An increase in pipe burst leads to more chlorine spill during water shutdown.,No,pipe burst,chlorine spill,water shutdown,B_A
An increase in baggage fire leads to more airport evacuation and an increase in bomb threat leads to more airport evacuation.,Yes,baggage fire,bomb threat,airport evacuation,B_A
An increase in server upgrade leads to more certificate expiry during site downtime.,No,server upgrade,certificate expiry,site downtime,B_A
An increase in heat advisory leads to more beach closure and an increase in lightning warning leads to more beach closure.,Yes,heat advisory,lightning warning,beach closure,B_A
An increase in inventory shrink leads to more safety citation during protocol session.,No,inventory shrink,safety citation,protocol session,B_A
An increase in cyber extortion leads to more crisis briefing and an increase in dam rupture leads to more crisis briefing.,Yes,cyber extortion,dam rupture,crisis briefing,B_A
An increase in court verdict leads to more factory recall during media briefing.,No,court verdict,factory recall,media briefing,B_A
An increase in ant crawl leads to more picnic ruin and an increase in fly land leads to more picnic ruin.,Yes,ant crawl,fly land,picnic ruin,B_A
An increase in data subpoena leads to more labor grievance during legal session.,No,data subpoena,labor grievance,legal session,B_A
An increase in permit renewal leads to more budget summit and an increase in grant reduction leads to more budget summit.,Yes,permit renewal,grant reduction,budget summit,B_A
An increase in market analysis leads to more staffing gap during planning summit.,No,market analysis,staffing gap,planning summit,B_A
An increase in belt rip leads to more pant fall and an increase in zip stuck leads to more pant fall.,Yes,belt rip,zip stuck,pant fall,B_A
An increase in tariff change leads to more forklift breakdown during logistics briefing.,No,tariff change,forklift breakdown,logistics briefing,B_A
An increase in pen dry leads to more note fail and an increase in page tear leads to more note fail.,Yes,pen dry,page tear,note fail,B_A
An increase in equipment shipment leads to more research audit during lab briefing.,No,equipment shipment,research audit,lab briefing,B_A
An increase in marathon permit leads to more traffic briefing and an increase in tunnel repair leads to more traffic briefing.,Yes,marathon permit,tunnel repair,traffic briefing,B_A
An increase in passport delay leads to more security advisory during travel workshop.,No,passport delay,security advisory,travel workshop,B_A
An increase in vaccine shortage leads to more health seminar and an increase in heatwave warning leads to more health seminar.,Yes,vaccine shortage,heatwave warning,health seminar,B_A
An increase in parking dispute leads to more privacy complaint during policy summit.,No,parking dispute,privacy complaint,policy summit,B_A
An increase in rent increase leads to more tenant forum and an increase in utility billing leads to more tenant forum.,Yes,rent increase,utility billing,tenant forum,B_A
An increase in earthquake risk leads to more fraud risk during risk workshop.,No,earthquake risk,fraud risk,risk workshop,B_A
An increase in shift vacancy leads to more staffing briefing and an increase in training mandate leads to more staffing briefing.,Yes,shift vacancy,training mandate,staffing briefing,B_A
An increase in mold report leads to more wiring fault during inspection huddle.,No,mold report,wiring fault,inspection huddle,B_A
An increase in sensor anomaly leads to more engineering forum and an increase in patent filing leads to more engineering forum.,Yes,sensor anomaly,patent filing,engineering forum,B_A
An increase in billing mismatch leads to more tax audit during finance huddle.,No,billing mismatch,tax audit,finance huddle,B_A
An increase in export violation leads to more compliance summit and an increase in antitrust inquiry leads to more compliance summit.,Yes,export violation,antitrust inquiry,compliance summit,B_A
An increase in noise complaint leads to more park proposal during neighborhood forum.,No,noise complaint,park proposal,neighborhood forum,B_A
An increase in theft loss leads to more claims briefing and an increase in hail damage leads to more claims briefing.,Yes,theft loss,hail damage,claims briefing,B_A
An increase in deadline slip leads to more donor visit during project workshop.,No,deadline slip,donor visit,project workshop,B_A
An increase in belt snap leads to more coat open and an increase in zip jam leads to more coat open.,Yes,belt snap,zip jam,coat open,B_A
An increase in software bug leads to more power surge during system restart.,No,software bug,power surge,system restart,B_A
An increase in glue dry leads to more box open and an increase in tape rip leads to more box open.,Yes,glue dry,tape rip,box open,B_A
An increase in signal failure leads to more engine issue during train delay.,No,signal failure,engine issue,train delay,B_A
An increase in storm wind leads to more roof collapse and an increase in termite rot leads to more roof collapse.,Yes,storm wind,termite rot,roof collapse,B_A
An increase in relay fault leads to more operator error during power outage.,No,relay fault,operator error,power outage,B_A
An increase in radius size leads to more cylinder volume and an increase in height size leads to more cylinder volume.,Yes,radius size,height size,cylinder volume,B_A
An increase in storm warning leads to more chemical shipment during safety briefing.,No,storm warning,chemical shipment,safety briefing,B_A
An increase in map lost leads to more way lost and an increase in gps dead leads to more way lost.,Yes,map lost,gps dead,way lost,B_A
An increase in roof leak leads to more gas odor during inspection day.,No,roof leak,gas odor,inspection day,B_A
An increase in router upgrade leads to more maintenance window and an increase in database patch leads to more maintenance window.,Yes,router upgrade,database patch,maintenance window,B_A
An increase in lease renewal leads to more grant deadline during planning meeting.,No,lease renewal,grant deadline,planning meeting,B_A
An increase in patient surge leads to more clinic backlog and an increase in staff absence leads to more clinic backlog.,Yes,patient surge,staff absence,clinic backlog,B_A
An increase in order surge leads to more carrier shortage during order backlog.,No,order surge,carrier shortage,order backlog,B_A
An increase in runway repair leads to more departure delay and an increase in baggage jam leads to more departure delay.,Yes,runway repair,baggage jam,departure delay,B_A
An increase in fuel shortage leads to more lane closure during traffic slowdown.,No,fuel shortage,lane closure,traffic slowdown,B_A
An increase in dust storm leads to more air advisory and an increase in chemical odor leads to more air advisory.,Yes,dust storm,chemical odor,air advisory,B_A
An increase in precipitation level leads to more temperature range during river volume.,No,precipitation level,temperature range,river volume,B_A
An increase in staffing gap leads to more call queue and an increase in system glitch leads to more call queue.,Yes,staffing gap,system glitch,call queue,B_A
An increase in barcode smear leads to more price mismatch during checkout pause.,No,barcode smear,price mismatch,checkout pause,B_A
An increase in cat scratch leads to more vet visit and an increase in dog bite leads to more vet visit.,Yes,cat scratch,dog bite,vet visit,B_A
An increase in speaker cancel leads to more power issue during event postponement.,No,speaker cancel,power issue,event postponement,B_A
An increase in loud dog leads to more sleep loss and an increase in thin wall leads to more sleep loss.,Yes,loud dog,thin wall,sleep loss,B_A
An increase in schedule conflict leads to more room repair during meeting reschedule.,No,schedule conflict,room repair,meeting reschedule,B_A
An increase in truck shortage leads to more move delay and an increase in permit delay leads to more move delay.,Yes,truck shortage,permit delay,move delay,B_A
An increase in airline strike leads to more storm front during flight cancellation.,No,airline strike,storm front,flight cancellation,B_A
An increase in cable cut leads to more network outage and an increase in power surge leads to more network outage.,Yes,cable cut,power surge,network outage,B_A
An increase in rockslide risk leads to more tunnel repair during route closure.,No,rockslide risk,tunnel repair,route closure,B_A
An increase in policy error leads to more refund backlog and an increase in bank holiday leads to more refund backlog.,Yes,policy error,bank holiday,refund backlog,B_A
An increase in bug bite leads to more poison ivy during skin rash.,No,bug bite,poison ivy,skin rash,B_A
An increase in policy change leads to more training workshop and an increase in skill gap leads to more training workshop.,Yes,policy change,skill gap,training workshop,B_A
An increase in festival permit leads to more water advisory during public notice.,No,festival permit,water advisory,public notice,B_A
An increase in printer jam leads to more service ticket and an increase in login error leads to more service ticket.,Yes,printer jam,login error,service ticket,B_A
An increase in machine vibration leads to more policy update during safety audit.,No,machine vibration,policy update,safety audit,B_A
An increase in price spike leads to more supply review and an increase in quality issue leads to more supply review.,Yes,price spike,quality issue,supply review,B_A
An increase in parking change leads to more storm warning during campus briefing.,No,parking change,storm warning,campus briefing,B_A
An increase in meditation practice leads to more mindfulness state and an increase in hydration habits leads to more mindfulness state.,Yes,meditation practice,hydration habits,mindfulness state,B_A
An increase in wifi off leads to more data cap during net lag.,No,wifi off,data cap,net lag,B_A
An increase in bus late leads to more mood bad and an increase in rain fall leads to more mood bad.,Yes,bus late,rain fall,mood bad,B_A
An increase in chargeback surge leads to more identity mismatch during account freeze.,No,chargeback surge,identity mismatch,account freeze,B_A
An increase in heating failure leads to more library closure and an increase in staff shortage leads to more library closure.,Yes,heating failure,staff shortage,library closure,B_A
An increase in bus strike leads to more power outage during class cancellation.,No,bus strike,power outage,class cancellation,B_A
An increase in chemical odor leads to more event pause and an increase in stage collapse leads to more event pause.,Yes,chemical odor,stage collapse,event pause,B_A
An increase in judge illness leads to more security search during court delay.,No,judge illness,security search,court delay,B_A
An increase in stomach ache leads to more medical visit and an increase in ankle sprain leads to more medical visit.,Yes,stomach ache,ankle sprain,medical visit,B_A
An increase in concept gap leads to more grading change during help session.,No,concept gap,grading change,help session,B_A
An increase in cake burn leads to more dessert ruin and an increase in pie drop leads to more dessert ruin.,Yes,cake burn,pie drop,dessert ruin,B_A
An increase in smoke plume leads to more heat index during weather alert.,No,smoke plume,heat index,weather alert,B_A
An increase in vendor audit leads to more staff briefing and an increase in storm warning leads to more staff briefing.,Yes,vendor audit,storm warning,staff briefing,B_A
An increase in leaky faucet leads to more broken latch during repair visit.,No,leaky faucet,broken latch,repair visit,B_A
An increase in nose bleed leads to more face mess and an increase in eye tear leads to more face mess.,Yes,nose bleed,eye tear,face mess,B_A
An increase in sock hole leads to more shoe rock during foot sore.,No,sock hole,shoe rock,foot sore,B_A
An increase in software patch leads to more system reboot and an increase in disk failure leads to more system reboot.,Yes,software patch,disk failure,system reboot,B_A
An increase in gas odor leads to more chemical fumes during building evacuation.,No,gas odor,chemical fumes,building evacuation,B_A
An increase in wildfire smoke leads to more park closure and an increase in trail washout leads to more park closure.,Yes,wildfire smoke,trail washout,park closure,B_A
An increase in power shortage leads to more union strike during factory shutdown.,No,power shortage,union strike,factory shutdown,B_A
An increase in passport loss leads to more trip cancellation and an increase in flight strike leads to more trip cancellation.,Yes,passport loss,flight strike,trip cancellation,B_A
An increase in router outage leads to more billing fraud during service suspension.,No,router outage,billing fraud,service suspension,B_A
An increase in lease dispute leads to more store closing and an increase in fire damage leads to more store closing.,Yes,lease dispute,fire damage,store closing,B_A
An increase in crew shortage leads to more storm front during flight delay.,No,crew shortage,storm front,flight delay,B_A
An increase in mouse chew leads to more shirt hole and an increase in moth eat leads to more shirt hole.,Yes,mouse chew,moth eat,shirt hole,B_A
An increase in rust spot leads to more paint chip during bike ugly.,No,rust spot,paint chip,bike ugly,B_A
An increase in circuit trip leads to more heater shutdown and an increase in pump seizure leads to more heater shutdown.,Yes,circuit trip,pump seizure,heater shutdown,B_A
An increase in badge failure leads to more turnstile jam during gate slowdown.,No,badge failure,turnstile jam,gate slowdown,B_A
An increase in dust storm leads to more air advisory and an increase in smoke plume leads to more air advisory.,Yes,dust storm,smoke plume,air advisory,B_A
An increase in card rejection leads to more scanner failure during checkout delay.,No,card rejection,scanner failure,checkout delay,B_A
An increase in food allergy leads to more menu recall and an increase in temperature breach leads to more menu recall.,Yes,food allergy,temperature breach,menu recall,B_A
An increase in bridge lift leads to more tree fall during route detour.,No,bridge lift,tree fall,route detour,B_A
An increase in microphone buzz leads to more speech restart and an increase in power flicker leads to more speech restart.,Yes,microphone buzz,power flicker,speech restart,B_A
An increase in sample thaw leads to more instrument fault during test rerun.,No,sample thaw,instrument fault,test rerun,B_A
An increase in fiber kink leads to more server lag and an increase in cache thrash leads to more server lag.,Yes,fiber kink,cache thrash,server lag,B_A
An increase in cake burn leads to more tart drop during treat lost.,No,cake burn,tart drop,treat lost,B_A
An increase in cloud cover leads to more solar drop and an increase in inverter fault leads to more solar drop.,Yes,cloud cover,inverter fault,solar drop,B_A
An increase in smoke alert leads to more fire drill during hall clearing.,No,smoke alert,fire drill,hall clearing,B_A
An increase in storm surge leads to more cargo backlog and an increase in customs hold leads to more cargo backlog.,Yes,storm surge,customs hold,cargo backlog,B_A
An increase in rat chew leads to more rot wood during wall gap.,No,rat chew,rot wood,wall gap,B_A
An increase in permit appeal leads to more committee meeting and an increase in vendor complaint leads to more committee meeting.,Yes,permit appeal,vendor complaint,committee meeting,B_A
An increase in policy rewrite leads to more router swap during compliance briefing.,No,policy rewrite,router swap,compliance briefing,B_A
An increase in privacy complaint leads to more policy workshop and an increase in wiring fault leads to more policy workshop.,Yes,privacy complaint,wiring fault,policy workshop,B_A
An increase in parking closure leads to more elevator failure during town meeting.,No,parking closure,elevator failure,town meeting,B_A
An increase in data breach leads to more incident meeting and an increase in safety citation leads to more incident meeting.,Yes,data breach,safety citation,incident meeting,B_A
An increase in wifi loss leads to more phone dead during news miss.,No,wifi loss,phone dead,news miss,B_A
An increase in ink spill leads to more document ruin and an increase in paper tear leads to more document ruin.,Yes,ink spill,paper tear,document ruin,B_A
An increase in travel ban leads to more venue loss during planning forum.,No,travel ban,venue loss,planning forum,B_A
An increase in route change leads to more driver briefing and an increase in vehicle recall leads to more driver briefing.,Yes,route change,vehicle recall,driver briefing,B_A
An increase in software rollout leads to more instructor absence during training workshop.,No,software rollout,instructor absence,training workshop,B_A
An increase in permit update leads to more planning forum and an increase in equipment shortage leads to more planning forum.,Yes,permit update,equipment shortage,planning forum,B_A
An increase in vendor switch leads to more contamination report during quality meeting.,No,vendor switch,contamination report,quality meeting,B_A
An increase in policy draft leads to more briefing session and an increase in budget motion leads to more briefing session.,Yes,policy draft,budget motion,briefing session,B_A
An increase in algorithm efficiency leads to more data quality during model accuracy.,No,algorithm efficiency,data quality,model accuracy,B_A
An increase in sock hole leads to more foot sore and an increase in shoe tight leads to more foot sore.,Yes,sock hole,shoe tight,foot sore,B_A
An increase in lid stuck leads to more jar crack during jam trap.,No,lid stuck,jar crack,jam trap,B_A
An increase in mentor guidance leads to more knowledge depth and an increase in self-study leads to more knowledge depth.,Yes,mentor guidance,self-study,knowledge depth,B_A
An increase in access request leads to more badge failure during access workshop.,No,access request,badge failure,access workshop,B_A
An increase in training policy leads to more orientation forum and an increase in venue change leads to more orientation forum.,Yes,training policy,venue change,orientation forum,B_A
An increase in map loss leads to more sign fade during way lost.,No,map loss,sign fade,way lost,B_A
An increase in hail dent leads to more car flaw and an increase in scratch mark leads to more car flaw.,Yes,hail dent,scratch mark,car flaw,B_A
An increase in tide height leads to more wind strength during coastal erosion.,No,tide height,wind strength,coastal erosion,B_A
An increase in service request leads to more support clinic and an increase in training question leads to more support clinic.,Yes,service request,training question,support clinic,B_A
An increase in roadmap change leads to more staff transfer during strategy session.,No,roadmap change,staff transfer,strategy session,B_A
An increase in warranty claim leads to more claims review and an increase in quality defect leads to more claims review.,Yes,warranty claim,quality defect,claims review,B_A
An increase in dust mite leads to more cat hair during sneeze fit.,No,dust mite,cat hair,sneeze fit,B_A
An increase in enrollment surge leads to more capacity review and an increase in staff absence leads to more capacity review.,Yes,enrollment surge,staff absence,capacity review,B_A
An increase in budget overrun leads to more donor request during funding meeting.,No,budget overrun,donor request,funding meeting,B_A
An increase in software incident leads to more incident briefing and an increase in hardware defect leads to more incident briefing.,Yes,software incident,hardware defect,incident briefing,B_A
An increase in fire alarm leads to more exit blockage during safety huddle.,No,fire alarm,exit blockage,safety huddle,B_A
An increase in speaker cancellation leads to more event reschedule and an increase in venue damage leads to more event reschedule.,Yes,speaker cancellation,venue damage,event reschedule,B_A
An increase in billing dispute leads to more invoice error during finance review.,No,billing dispute,invoice error,finance review,B_A
An increase in engine power leads to more race victory and an increase in driver skill leads to more race victory.,Yes,engine power,driver skill,race victory,B_A
An increase in lease renewal leads to more payroll error during staff briefing.,No,lease renewal,payroll error,staff briefing,B_A
An increase in supplier switch leads to more contract review and an increase in spec change leads to more contract review.,Yes,supplier switch,spec change,contract review,B_A
An increase in hard rain leads to more clog drain during yard flood.,No,hard rain,clog drain,yard flood,B_A
An increase in spice variety leads to more flavor complexity and an increase in cooking technique leads to more flavor complexity.,Yes,spice variety,cooking technique,flavor complexity,B_A
An increase in bridge repair leads to more signal upgrade during traffic briefing.,No,bridge repair,signal upgrade,traffic briefing,B_A
An increase in medical recall leads to more health seminar and an increase in lab audit leads to more health seminar.,Yes,medical recall,lab audit,health seminar,B_A
An increase in passport backlog leads to more security advisory during travel workshop.,No,passport backlog,security advisory,travel workshop,B_A
An increase in feature scope leads to more launch meeting and an increase in bug report leads to more launch meeting.,Yes,feature scope,bug report,launch meeting,B_A
An increase in pipe corrosion leads to more pump vibration during maintenance briefing.,No,pipe corrosion,pump vibration,maintenance briefing,B_A
An increase in zoning proposal leads to more community forum and an increase in transit petition leads to more community forum.,Yes,zoning proposal,transit petition,community forum,B_A
An increase in backup failure leads to more credential leak during incident review.,No,backup failure,credential leak,incident review,B_A
An increase in scholarship change leads to more student forum and an increase in housing shortage leads to more student forum.,Yes,scholarship change,housing shortage,student forum,B_A
An increase in bell fail leads to more knock soft during wait long.,No,bell fail,knock soft,wait long,B_A
An increase in permit revision leads to more public forum and an increase in signage complaint leads to more public forum.,Yes,permit revision,signage complaint,public forum,B_A
An increase in server migration leads to more storage alert during maintenance meeting.,No,server migration,storage alert,maintenance meeting,B_A
An increase in weather radar leads to more safety briefing and an increase in runway repair leads to more safety briefing.,Yes,weather radar,runway repair,safety briefing,B_A
An increase in missing permit leads to more scratched router during compliance seminar.,No,missing permit,scratched router,compliance seminar,B_A
An increase in unsigned report leads to more quality briefing and an increase in flickering monitor leads to more quality briefing.,Yes,unsigned report,flickering monitor,quality briefing,B_A
An increase in delayed invoice leads to more cracked window during audit workshop.,No,delayed invoice,cracked window,audit workshop,B_A
An increase in misfiled contract leads to more service review and an increase in jammed printer leads to more service review.,Yes,misfiled contract,jammed printer,service review,B_A
An increase in duplicate agenda leads to more sagging ceiling during facilities forum.,No,duplicate agenda,sagging ceiling,facilities forum,B_A
An increase in rejected appeal leads to more support roundtable and an increase in muted speaker leads to more support roundtable.,Yes,rejected appeal,muted speaker,support roundtable,B_A
An increase in bell ring leads to more knock loud during wake up.,No,bell ring,knock loud,wake up,B_A
An increase in wrong roster leads to more security hearing and an increase in blurred camera leads to more security hearing.,Yes,wrong roster,blurred camera,security hearing,B_A
An increase in expired ticket leads to more loose vent during safety session.,No,expired ticket,loose vent,safety session,B_A
An increase in unclear memo leads to more incident workshop and an increase in warped door leads to more incident workshop.,Yes,unclear memo,warped door,incident workshop,B_A
An increase in paper pile leads to more candle lit during fire risk.,No,paper pile,candle lit,fire risk,B_A
An increase in late proposal leads to more health briefing and an increase in moldy carpet leads to more health briefing.,Yes,late proposal,moldy carpet,health briefing,B_A
An increase in missing record leads to more stuck latch during facilities review.,No,missing record,stuck latch,facilities review,B_A
An increase in unsigned schedule leads to more policy roundtable and an increase in tangled router leads to more policy roundtable.,Yes,unsigned schedule,tangled router,policy roundtable,B_A
An increase in delayed contract leads to more chipped tile during community forum.,No,delayed contract,chipped tile,community forum,B_A
An increase in duplicate form leads to more audit session and an increase in overheated router leads to more audit session.,Yes,duplicate form,overheated router,audit session,B_A
An increase in wrong notice leads to more frayed keyboard during support workshop.,No,wrong notice,frayed keyboard,support workshop,B_A
An increase in pending appeal leads to more safety inspection and an increase in damp window leads to more safety inspection.,Yes,pending appeal,damp window,safety inspection,B_A
An increase in rejected invoice leads to more unstable sensor during quality forum.,No,rejected invoice,unstable sensor,quality forum,B_A
An increase in expired request leads to more repair briefing and an increase in frozen duct leads to more repair briefing.,Yes,expired request,frozen duct,repair briefing,B_A
An increase in budget allocation leads to more staff training during project outcome.,No,budget allocation,staff training,project outcome,B_A
An increase in glue old leads to more box open and an increase in tape weak leads to more box open.,Yes,glue old,tape weak,box open,B_A
An increase in misfiled agenda leads to more warped floor during community meeting.,No,misfiled agenda,warped floor,community meeting,B_A
An increase in lost contract leads to more network forum and an increase in muted microphone leads to more network forum.,Yes,lost contract,muted microphone,network forum,B_A
An increase in conflicting report leads to more loose window during compliance roundtable.,No,conflicting report,loose window,compliance roundtable,B_A
An increase in regulation memo leads to more training module and an increase in engine recall leads to more training module.,Yes,regulation memo,engine recall,training module,B_A
An increase in warehouse lock leads to more spec update during order reschedule.,No,warehouse lock,spec update,order reschedule,B_A
An increase in repair budget leads to more repair request and an increase in seat damage leads to more repair request.,Yes,repair budget,seat damage,repair request,B_A
An increase in citizen petition leads to more funding revision during council workshop.,No,citizen petition,funding revision,council workshop,B_A
An increase in policy notice leads to more inspection round and an increase in machine jam leads to more inspection round.,Yes,policy notice,machine jam,inspection round,B_A
An increase in badge rollout leads to more privacy rule during access training.,No,badge rollout,privacy rule,access training,B_A
An increase in service contract leads to more service campaign and an increase in supply recall leads to more service campaign.,Yes,service contract,supply recall,service campaign,B_A
An increase in mail bounce leads to more form mistake during correction filing.,No,mail bounce,form mistake,correction filing,B_A
An increase in storm forecast leads to more flight reroute and an increase in taxiway repair leads to more flight reroute.,Yes,storm forecast,taxiway repair,flight reroute,B_A
An increase in staff influx leads to more platform upgrade during onboarding class.,No,staff influx,platform upgrade,onboarding class,B_A
An increase in supply embargo leads to more project standby and an increase in lab relocation leads to more project standby.,Yes,supply embargo,lab relocation,project standby,B_A
An increase in street blockade leads to more tram strike during commute scramble.,No,street blockade,tram strike,commute scramble,B_A
An increase in sun burn leads to more skin hurt and an increase in wasp sting leads to more skin hurt.,Yes,sun burn,wasp sting,skin hurt,B_A
An increase in chef absence leads to more allergen report during kitchen briefing.,No,chef absence,allergen report,kitchen briefing,B_A
An increase in liability waiver leads to more safety clinic and an increase in ladder wobble leads to more safety clinic.,Yes,liability waiver,ladder wobble,safety clinic,B_A
An increase in storage limit leads to more price change during inventory reorder.,No,storage limit,price change,inventory reorder,B_A
An increase in safety decree leads to more policy clinic and an increase in union contract leads to more policy clinic.,Yes,safety decree,union contract,policy clinic,B_A
An increase in holiday deadline leads to more tool outage during deadline extension.,No,holiday deadline,tool outage,deadline extension,B_A
An increase in account merger leads to more account review and an increase in credential reset leads to more account review.,Yes,account merger,credential reset,account review,B_A
An increase in regulator letter leads to more insurance claim during repair approval.,No,regulator letter,insurance claim,repair approval,B_A
An increase in transmission fault leads to more grid curtailment and an increase in power demand leads to more grid curtailment.,Yes,transmission fault,power demand,grid curtailment,B_A
An increase in equipment tow leads to more crew request during gate reassignment.,No,equipment tow,crew request,gate reassignment,B_A
An increase in code update leads to more building inspection and an increase in alarm test leads to more building inspection.,Yes,code update,alarm test,building inspection,B_A
An increase in zoning notice leads to more pavement repair during permit hearing.,No,zoning notice,pavement repair,permit hearing,B_A
An increase in quota limit leads to more supplier huddle and an increase in quality complaint leads to more supplier huddle.,Yes,quota limit,quality complaint,supplier huddle,B_A
Will the increase of sun heat cause sweat drop during tax law?,Yes,sun heat,sweat drop,tax law,O_D
Will the increase of study practice cause parking hours and the increase of test scores cause parking hours?,No,study practice,test scores,parking hours,O_D
Will the increase of exercise routine cause stamina gain during library closing?,Yes,exercise routine,stamina gain,library closing,O_D
Will the increase of press key cause exam test and the increase of screen type cause exam test?,No,press key,screen type,exam test,O_D
Will the increase of piano practice cause finger agility during printer window?,Yes,piano practice,finger agility,printer window,O_D
Will the increase of reading habit cause cafeteria hours and the increase of vocab growth cause cafeteria hours?,No,reading habit,vocab growth,cafeteria hours,O_D
Will the increase of stretching routine cause flexibility gain during shuttle hours?,Yes,stretching routine,flexibility gain,shuttle hours,O_D
Will the increase of budget tracking cause office hours and the increase of spending awareness cause office hours?,No,budget tracking,spending awareness,office hours,O_D
Will the increase of code review cause bug reduction during clinic hours?,Yes,code review,bug reduction,clinic hours,O_D
Will the increase of sunscreen use cause museum hours and the increase of skin protection cause museum hours?,No,sunscreen use,skin protection,museum hours,O_D
Will the increase of rain fall cause grass grow during stock price?,Yes,rain fall,grass grow,stock price,O_D
Will the increase of snow fall cause book sale and the increase of ski speed cause book sale?,No,snow fall,ski speed,book sale,O_D
Will the increase of dust exposure cause eye itching during evening shift?,Yes,dust exposure,eye itching,evening shift,O_D
Will the increase of pollen count cause morning shift and the increase of sneezing fits cause morning shift?,No,pollen count,sneezing fits,morning shift,O_D
Will the increase of spin top cause toy turn during play time?,Yes,spin top,toy turn,play time,O_D
Will the increase of spicy meal cause exam week and the increase of stomach burn cause exam week?,No,spicy meal,stomach burn,exam week,O_D
Will the increase of joke tell cause laugh loud during floor wax?,Yes,joke tell,laugh loud,floor wax,O_D
Will the increase of poor posture cause repair window and the increase of neck strain cause repair window?,No,poor posture,neck strain,repair window,O_D
Will the increase of missed meals cause sugar crash during maintenance day?,Yes,missed meals,sugar crash,maintenance day,O_D
Will the increase of weak battery cause audit period and the increase of screen dimming cause audit period?,No,weak battery,screen dimming,audit period,O_D
Will the increase of caffeine consumption cause energy level during fire drill?,Yes,caffeine consumption,energy level,fire drill,O_D
Will the increase of cracked screen cause pickup hours and the increase of touch failure cause pickup hours?,No,cracked screen,touch failure,pickup hours,O_D
Will the increase of frayed cable cause charger failure during cleaning day?,Yes,frayed cable,charger failure,cleaning day,O_D
Will the increase of cut finger cause cloud drift and the increase of bleed red cause cloud drift?,No,cut finger,bleed red,cloud drift,O_D
Will the increase of broken zipper cause jacket tear during training session?,Yes,broken zipper,jacket tear,training session,O_D
Will the increase of dirty filter cause lab meeting and the increase of airflow drop cause lab meeting?,No,dirty filter,airflow drop,lab meeting,O_D
